name,platform_id,url,total_review_count,address,id,image_url,lat,lng,score
Stay Fresh Grill & Deli,_BFY0UUh1HjLPNjQwyLSxg,https://www.yelp.com/biz/stay-fresh-grill-and-deli-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,152.0,"889 Broadway,Brooklyn, NY 11206",5345,https://s3-media2.fl.yelpcdn.com/bphoto/cXV7Yjnf4RDyl7ibykFIfA/o.jpg,40.6982,-73.937,5
Melinda's Halal Meat Market,AnPTGX5DBVgwt5wKopzjlg,https://www.yelp.com/biz/melindas-halal-meat-market-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,7.0,"1535 Greene Ave,Brooklyn, NY 11237",5349,https://s3-media4.fl.yelpcdn.com/bphoto/YGoAwOffja1pz_GNuZBHTg/o.jpg,40.7043,-73.9136,5
Empire Gyro,RneXujwL5Cx0dCTVCSbHYw,https://www.yelp.com/biz/empire-gyro-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,63.0,"200 Allen St,New York, NY 10002",5353,https://s3-media2.fl.yelpcdn.com/bphoto/ITVOzQ86Uo7mjkwwpANDjw/o.jpg,40.7225,-73.9886,2
Kestane Kebab,57B4MYJiEjEKeY2I4c5c0w,https://www.yelp.com/biz/kestane-kebab-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,204.0,"110 Nassau Ave,Brooklyn, NY 11222",5354,https://s3-media1.fl.yelpcdn.com/bphoto/WdagdDP6NMWgRhmWQ8YaUA/o.jpg,40.7241,-73.9493,2
Papa's Halal Fried Chicken & Ice-Cream,SpjrMgexbcazoEVkjjNj9w,https://www.yelp.com/biz/papas-halal-fried-chicken-and-ice-cream-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,15.0,"1036 Coney Island Ave,Brooklyn, NY 11230",5274,https://s3-media3.fl.yelpcdn.com/bphoto/FrHiu-nxwBvoFYsfyhqJgw/o.jpg,40.6323,-73.9671,3
David's Garden,9EhFV410DdsEFsirq-rd5Q,https://www.yelp.com/biz/davids-garden-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,20.0,"7610 5th Ave,Brooklyn, NY 11209",5318,https://s3-media1.fl.yelpcdn.com/bphoto/ghTYmsNwIFlB5YV0T_xKAQ/o.jpg,40.6286,-74.0234,4
Balady Foods,vfpOoIrPQXZ3KUydNpM2xQ,https://www.yelp.com/biz/balady-foods-brooklyn-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,72.0,"7128 5th Ave,Brooklyn, NY 11209",5321,https://s3-media2.fl.yelpcdn.com/bphoto/XnjsTMxWyDg-a6USaa0INQ/o.jpg,40.632,-74.0218,5
Shadman Restaurant,DTxsUnrcAQO-OXwwypPZjQ,https://www.yelp.com/biz/shadman-restaurant-jersey-city-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,217.0,"293 1/2 Grove St,Jersey City, NJ 07302",5726,https://s3-media3.fl.yelpcdn.com/bphoto/ETybBkniyskB4waDU1C-yw/o.jpg,40.7184,-74.0438,2
Halal Cart,9XAQem6beJ8zfhhU9F9RJA,https://www.yelp.com/biz/halal-cart-new-york-23?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,11.0,"9th Ave & 58th St,New York, NY 10019",5849,https://s3-media1.fl.yelpcdn.com/bphoto/1PIN9iiJNHOSWDwwKBQUKQ/o.jpg,40.7686,-73.9852,4
Adham's Halal Food,8VTT6HpYQcQNFLl4zujqPQ,https://www.yelp.com/biz/adhams-halal-food-manhattan?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,6.0,"W 35th St,Manhattan, NY",5850,https://s3-media1.fl.yelpcdn.com/bphoto/saf1mrvlmQNI-upCvx4FWQ/o.jpg,40.7523,-73.9916,3
Faith's Halal Food,-jSxoTeK6DXEqtEhlj2YFw,https://www.yelp.com/biz/faiths-halal-food-manhattan?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,4.0,"7TH And 8th Ave,33rd St,Manhattan, NY 10001",5851,https://s3-media2.fl.yelpcdn.com/bphoto/v7jYBnT874n3qy45b6-T2A/o.jpg,40.7534,-73.9901,1
33rd St And 7th Ave NW Halal Cart,cZ4eKXNxAhTLza9fMnl7fg,https://www.yelp.com/biz/33rd-st-and-7th-ave-nw-halal-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,4.0,"33RD St And 7th Ave Nw Halal Cart,New York, NY",5852,https://s3-media1.fl.yelpcdn.com/bphoto/WP6olvVrWWDml3ROtx9Z3w/o.jpg,40.7505,-73.9914,5
AnTalia NYC,ugYhnKrr3Q1TVV15R0EEWQ,https://www.yelp.com/biz/antalia-nyc-new-york-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,420.0,"17 W 45th St,New York, NY 10036",5858,https://s3-media2.fl.yelpcdn.com/bphoto/gpSgIgDMZQNpH8YU7DaJyA/o.jpg,40.756,-73.9803,3
Tony's Halal Food,hXZR1z5ZFRjhXRPaZ1Oh_g,https://www.yelp.com/biz/tonys-halal-food-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,18.0,"156-198 Bedford Park Blvd W,Bronx, NY 10468",5299,https://s3-media3.fl.yelpcdn.com/bphoto/olK16zBWN7k6a8v1DryKig/o.jpg,40.8743,-73.8915,3
Musas Chinese Resturaunt,kyyy2fHpyncoIgS1qepzZQ,https://www.yelp.com/biz/musas-chinese-resturaunt-the-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,16.0,"2023 Westchester Ave,The Bronx, NY 10462",5304,https://s3-media4.fl.yelpcdn.com/bphoto/dzAXJJNNsYwmBJwC8Lrdgg/o.jpg,40.8339,-73.8568,3
Dukagjini Burek,SrcZZQKsddA43Meia-iZqQ,https://www.yelp.com/biz/dukagjini-burek-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,72.0,"758 Lydig Ave,Bronx, NY 10462",5310,https://s3-media3.fl.yelpcdn.com/bphoto/pdn2_euhbXCyqugdsm26LQ/o.jpg,40.8544,-73.8653,3
Ez Grill NYC,ju0UobdUZQWfyxWJEnoviQ,https://www.yelp.com/biz/ez-grill-nyc-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,135.0,"790 Lydig Ave,Bronx, NY 10462",5312,https://s3-media3.fl.yelpcdn.com/bphoto/GGLgt3jfkuabwJB8SUGNtw/o.jpg,40.8543,-73.8642,1
Five Star Pizza & Burger,HY2TVTqRB_Z_kYCBa7NO9w,https://www.yelp.com/biz/five-star-pizza-and-burger-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12.0,"295 E Gun Hill Rd,Bronx, NY 10467",5363,https://s3-media3.fl.yelpcdn.com/bphoto/WFAw20j8n3Btj5xhQ1tXyw/o.jpg,40.8793,-73.8745,4
Kennedy's Chicken & Grill,De6_GRCPNoByHknHtDdg4g,https://www.yelp.com/biz/kennedys-chicken-and-grill-new-york-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,7.0,"1550 St Nicholas Ave,New York, NY 10040",5370,https://s3-media1.fl.yelpcdn.com/bphoto/6dFCsnMgHzYea0f9vce90w/o.jpg,40.8533,-73.9306,5
Di Fara Pizza,C8j0q4Ma_S5hBGuAI-aaww,https://www.yelp.com/biz/di-fara-pizza-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3453.0,"1424 Ave J,Brooklyn, NY 11230",5384,https://s3-media4.fl.yelpcdn.com/bphoto/NwBFMDCiMwkP2kuxjjVr4w/o.jpg,40.6251,-73.9615,2
Abide Brooklyn Pita,xr5P1dq-2pfG4rag7kakDg,https://www.yelp.com/biz/abide-brooklyn-pita-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,94.0,"301 7th Ave,Brooklyn, NY 11215",5403,https://s3-media1.fl.yelpcdn.com/bphoto/8ui3O-mxwXVdywto8Tuxsg/o.jpg,40.6677,-73.9807,1
Katz's Delicatessen,V7lXZKBDzScDeGB8JmnzSA,https://www.yelp.com/biz/katzs-delicatessen-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12257.0,"205 E Houston St,New York, NY 10003",5413,https://s3-media1.fl.yelpcdn.com/bphoto/B6xNx79cSE7bFxqERBYOhg/o.jpg,40.7222,-73.9874,4
Joy Indian Restaurant,Nt7vyXyaxnyXpP4NNgrSvw,https://www.yelp.com/biz/joy-indian-restaurant-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,645.0,"301 Flatbush Ave,Brooklyn, NY 11217",5454,https://s3-media3.fl.yelpcdn.com/bphoto/Nya_z41eP2WgFbzlzU7B3g/o.jpg,40.6788,-73.9734,2
NAYA,4fNKBr3mlxKHfCojW0i_Uw,https://www.yelp.com/biz/naya-new-york-16?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,405.0,"688 3rd Ave,-,New York, NY 10017",5735,https://s3-media2.fl.yelpcdn.com/bphoto/GDAo_RASk6jj-s2IqPrV5Q/o.jpg,40.7517,-73.974,3
The Gully,-yqnpiwcyNyn0N8QHFX2FQ,https://www.yelp.com/biz/the-gully-astoria?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,129.0,"25-45 Steinway St,Astoria, NY 11103",5736,https://s3-media2.fl.yelpcdn.com/bphoto/_SJB86T1lsUDjIaxQ4mayA/o.jpg,40.7667,-73.9123,5
Sammy's Halal,3Wu7lGDEwuP-5OW1rdg0OQ,https://www.yelp.com/biz/sammys-halal-new-york-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,169.0,"70 W 39th St,New York, NY 10018",5737,https://s3-media3.fl.yelpcdn.com/bphoto/3eiV2SNHmvvTCo-SXykf0g/o.jpg,40.7528,-73.9853,2
Sami's Kabab House,hXqrA_Z3jZ8Q1O6ZehWSwQ,https://www.yelp.com/biz/samis-kabab-house-astoria?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,388.0,"35-57 Crescent St,Astoria, NY 11106",5746,https://s3-media4.fl.yelpcdn.com/bphoto/kyr8TsrLPO6iE3vPbxGbpQ/o.jpg,40.7588,-73.9326,5
31st and Broadway Halal Cart,7a26yYZZdcWuljbBLE5I-g,https://www.yelp.com/biz/31st-and-broadway-halal-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,39.0,"31ST St And Broadway,New York, NY 10001",5795,https://s3-media1.fl.yelpcdn.com/bphoto/Xjh-aAtNzdwEPxu70u9E4Q/o.jpg,40.7475,-73.9883,3
Gardenia Terrace,B3vbVvQOofXU6lFkrN1_2A,https://www.yelp.com/biz/gardenia-terrace-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,188.0,"826 10th Ave,New York, NY 10019",5797,https://s3-media1.fl.yelpcdn.com/bphoto/V4imLVp-8_cVyQk2qYyIJA/o.jpg,40.7676,-73.9893,5
Chez Maty Et Sokhna,wLiyIxZP_PjQkFFyT-L5JQ,https://www.yelp.com/biz/chez-maty-et-sokhna-harlem?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,83.0,"2249 Adam Clayton Powell Jr Blvd,Harlem, NY 10027",5799,https://s3-media2.fl.yelpcdn.com/bphoto/HvAoFU1AAGLlGXs_DDzF9g/o.jpg,40.8136,-73.9447,3
NY Dosas,x3NeZ4xToUxVKDoZ32D5tg,https://www.yelp.com/biz/ny-dosas-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,445.0,"50 Washington Sq S,New York, NY 10014",5755,https://s3-media3.fl.yelpcdn.com/bphoto/8vgARG6zrT-JVx0aksC9aQ/o.jpg,40.7308,-73.9986,2
Pita Press,USQxn9Arz6tl-4AqtqpCkg,https://www.yelp.com/biz/pita-press-new-york-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,180.0,"25 Cedar St,New York, NY 10005",5767,https://s3-media2.fl.yelpcdn.com/bphoto/_lmpV8FMMGlGeROGtsLLdg/o.jpg,40.7071,-74.0081,2
GRK Fresh Greek - Financial District,lBO2fKhSnvqKDj_C8Uh9aQ,https://www.yelp.com/biz/grk-fresh-greek-financial-district-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,479.0,"111 Fulton St,New York, NY 10038",5768,https://s3-media3.fl.yelpcdn.com/bphoto/oIayMCd6mjuUVU3i8yL-3w/o.jpg,40.71,-74.0069,5
Halal Cart,vwgLem_9f5zJUXI_c0gM8w,https://www.yelp.com/biz/halal-cart-new-york-71?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,7.0,"315 Lafayette St,New York, NY 10012",5769,https://s3-media1.fl.yelpcdn.com/bphoto/6kDiLc9pGp63itnMRz417g/o.jpg,40.7251,-73.9949,1
Tariq's 1 Halal Food,Fhci4x-sP3eTF8qhvLf1cA,https://www.yelp.com/biz/tariqs-1-halal-food-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,43.0,"Corner Of 19th St And Park Ave S,New York, NY 10003",5770,https://s3-media2.fl.yelpcdn.com/bphoto/o6-lacKIPPhb9UR89lLJ_g/o.jpg,40.7377,-73.9882,3
Express Power Lunch,OsC75yVh1Fc0LusbaSRvSA,https://www.yelp.com/biz/express-power-lunch-new-york-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,12.0,"New York, NY 10004",5771,https://s3-media2.fl.yelpcdn.com/bphoto/ST8GjhJkeGBqsyoyo7pD9A/o.jpg,40.7033,-74.0141,4
Nyonya,M-odQWSEfsR2mVEw7nKG-g,https://www.yelp.com/biz/nyonya-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,2072.0,"199 Grand St,New York, NY 10013",5772,https://s3-media2.fl.yelpcdn.com/bphoto/YuWC1Gwo7ku4PvD-7mDQnA/o.jpg,40.719,-73.9968,5
Fertile Crescent Grocery and Halal Butcher,a6dP5MfCitUCwfUhunuvqw,https://www.yelp.com/biz/fertile-crescent-grocery-and-halal-butcher-brooklyn?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,16.0,"570 Atlantic Ave,Brooklyn, NY 11226",5465,https://s3-media1.fl.yelpcdn.com/bphoto/6KtSKkQrfRxcEu0xevopEg/o.jpg,40.6845,-73.979,3
Carifesta Restaurant,ahKL-52Ogn7iPFjhQbbb3w,https://www.yelp.com/biz/carifesta-restaurant-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,23.0,"4251 White Plains Rd,Bronx, NY 10466",5481,https://s3-media2.fl.yelpcdn.com/bphoto/I5LZPgCICPrDVfO49jIG8g/o.jpg,40.8949,-73.8568,4
Agra Grill,khZwIk7s0AqTk0jy0WPvkw,https://www.yelp.com/biz/agra-grill-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,75.0,"3835 White Plains Rd,Bronx, NY 10467",5482,https://s3-media1.fl.yelpcdn.com/bphoto/mI4EDzs3-BMd9BwwaHUPaw/o.jpg,40.8847,-73.8624,5
Mr-Pizza,FWMS0WxNya920hWPLiFL_w,https://www.yelp.com/biz/mr-pizza-bronx?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,13.0,"1448 E Ave,Bronx, NY 10462",5533,https://s3-media2.fl.yelpcdn.com/bphoto/bDaH9NfS-9rWOj_13ttYBQ/o.jpg,40.8362,-73.8603,3
Marc Forgione,DRitJoNGTkHXZvH_YpLIAw,https://www.yelp.com/biz/marc-forgione-new-york-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,921.0,"134 Reade St,New York, NY 10013",5773,https://s3-media1.fl.yelpcdn.com/bphoto/a6QTlaaU_zJb-GB8ropyeA/o.jpg,40.7165,-74.0096,3
Pakiza Halal Food Cart,IZx0xAVqFGFKXsfE1f8HSQ,https://www.yelp.com/biz/pakiza-halal-food-cart-new-york?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,3.0,"60 Wall St,New York, NY 10005",5820,https://s3-media2.fl.yelpcdn.com/bphoto/0FGwdOHnurCtOUkv_1_ZAQ/o.jpg,40.7062,-74.0085,4
Halal Wings Plus,vVZRmqx4IYijzva5K_1sGg,https://www.yelp.com/biz/halal-wings-plus-san-francisco-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,460.0,"533 Jones St,San Francisco, CA 94102",5489,https://s3-media2.fl.yelpcdn.com/bphoto/iHSM7pg64t6cAmW4fDRbig/o.jpg,37.7863,-122.413,4
Cracked & Battered - Marina,EywuPThEPY-BqhSV9UsvRg,https://www.yelp.com/biz/cracked-and-battered-san-francisco-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,34.0,"2240 Chestnut St,San Francisco, CA 94123",5491,https://s3-media3.fl.yelpcdn.com/bphoto/-XbJMsxlOt4YdmN7ofeEXQ/o.jpg,37.8005,-122.44,5
SINI,IFixCW55AIdKNuYI9M78KQ,https://www.yelp.com/biz/sini-san-francisco-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,173.0,"322 Kearny St,San Francisco, CA 94108",5492,https://s3-media4.fl.yelpcdn.com/bphoto/UdKSH9auWnYE7CB6AZn8Ag/o.jpg,37.7912,-122.404,5
De Afghanan Kabob House,MIJ2lGmKAHe41xRcefHzvg,https://www.yelp.com/biz/de-afghanan-kabob-house-san-francisco-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,553.0,"1035 Geary St,San Francisco, CA 94109",5497,https://s3-media2.fl.yelpcdn.com/bphoto/hH__HzhkOPI0rf8R9YGNGQ/o.jpg,37.7858,-122.42,3
Curry Leaf,c70nh-BV7Nn_rnNXDXnABg,https://www.yelp.com/biz/curry-leaf-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,649.0,"943 Columbus Ave,San Francisco, CA 94133",5501,https://s3-media4.fl.yelpcdn.com/bphoto/jm1KBL9nwo7fYLJF4xNTUQ/o.jpg,37.8031,-122.415,2
Eden Silk Road Cuisine,FLf4fbh3P3cXbxAxyl99YQ,https://www.yelp.com/biz/eden-silk-road-cuisine-san-francisco-2?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,209.0,"572 O'farrell St,San Francisco, CA 94102",5503,https://s3-media3.fl.yelpcdn.com/bphoto/gsdpp1P6oGt1uKWa-3Kqzg/o.jpg,37.7858,-122.414,2
Locali Mediterranean,weV0R2I-nc73zbmkd-Etdw,https://www.yelp.com/biz/locali-mediterranean-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,239.0,"98 Battery St,San Francisco, CA 94111",5508,https://s3-media3.fl.yelpcdn.com/bphoto/HTCN72-R4U7QO-ft6BhXFw/o.jpg,37.792,-122.4,2
Fayala,Ke7IOhlPnWYbdfGgXp78MA,https://www.yelp.com/biz/fayala-san-francisco-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,266.0,"215 Fremont St,Ste 2B,San Francisco, CA 94105",5549,https://s3-media2.fl.yelpcdn.com/bphoto/xZyjoL2NfQ17pn7JpcwSkQ/o.jpg,37.7891,-122.394,3
Chaat Corner,PEswwJYnalFV_NpsB994bQ,https://www.yelp.com/biz/chaat-corner-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1084.0,"320 3rd St,San Francisco, CA 94107",5550,https://s3-media2.fl.yelpcdn.com/bphoto/2msr8nyWYUNBRAImMn8Xqg/o.jpg,37.7835,-122.399,4
Pakwan Restaurant - 16th Street,zf62D_W7iGzgdV6U_CeApQ,https://www.yelp.com/biz/pakwan-restaurant-16th-street-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,1745.0,"3180-82 16th St,San Francisco, CA 94103",5552,https://s3-media2.fl.yelpcdn.com/bphoto/x0_kI1EFuHlWPpmV5zJmUw/o.jpg,37.7649,-122.424,1
GoodFella's Pizzeria & Grill,WiYuZTvpLccsCLaouxpt0w,https://www.yelp.com/biz/goodfellas-pizzeria-and-grill-san-francisco-3?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,256.0,"377 Bay St,San Francisco, CA 94133",5553,https://s3-media3.fl.yelpcdn.com/bphoto/IkBl4_1crFo1oYUJHB4Tbw/o.jpg,37.8055,-122.413,3
Oasis Grill,9st9W848AEY6UL3DvtgiSw,https://www.yelp.com/biz/oasis-grill-san-francisco-4?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,256.0,"711B Market St,San Francisco, CA 94103",5554,https://s3-media4.fl.yelpcdn.com/bphoto/T2oawxJnj9yPJ7uFNY-aBw/o.jpg,37.7871,-122.404,1
Arabian Nights Restaurant,w5BLpD2_aj9gyTMiStJ65Q,https://www.yelp.com/biz/arabian-nights-restaurant-san-francisco?adjust_creative=xl_eXoprFhB3R9K5U7OxqQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xl_eXoprFhB3R9K5U7OxqQ,721.0,"2345 Mission St,San Francisco, CA 94110",5555,https://s3-media3.fl.yelpcdn.com/bphoto/_hY6A3uSz5UP2hNDz-6MXw/o.jpg,37.7595,-122.419,4
